EntryID,Participant,SignFrequencyRating(Raw),SignFrequency(ParticipantZ),ParticipantMeanFrequencyRating,ParticipantFrequencySD,Gender,ASLstatus,Age,UnknownSign,TechnicalDifficultyTrial,RepeatedTrial,ExcludedTrial
adult,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
adult,1121D,4,0.26,3.557,1.708,Male,Native,33,0,0,0,0
adult,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
adult,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
adult,1324D,2,-1.159,4.107,1.819,Male,Native,31,0,0,0,0
adult,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
adult,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
adult,1607D,4,-0.207,4.387,1.869,Male,Early,54,0,0,0,0
adult,1619D,2,-1.033,3.767,1.71,Female,Early,31,0,0,0,0
adult,1621D,6,0.657,4.843,1.761,Female,Early,31,0,0,0,0
adult,1638D,4,-0.046,4.083,1.806,Female,Early,28,0,0,0,0
adult,1639D,2,-1.458,3.958,1.343,Female,Early,28,0,0,0,0
adult,1692D,6,0.71,4.668,1.875,Female,Native,32,0,0,0,0
adult,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
adult,1721D,4,0.277,3.549,1.629,Male,Early,24,0,0,0,0
adult,1728D,5,0.496,4.379,1.253,Male,Native,53,0,0,0,0
adult,1729D,3,-0.532,4.045,1.965,Female,Native,46,0,0,0,0
adult,1734D,7,1.215,4.851,1.769,Female,Native,42,0,0,0,0
adult,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
adult,1742D,5,-0.17,5.32,1.876,Female,Native,54,0,0,0,0
adult,1745D,6,0.295,5.506,1.676,Female,Early,59,0,0,0,0
adult,1746D,5,0.953,3.389,1.691,Female,Early,55,0,0,0,0
adult,1748D,5,0.741,3.468,2.066,Female,Early,56,0,0,0,0
adult,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
adult,1752D,6,0.205,5.688,1.521,Female,Native,42,0,0,0,0
africa,0064D,4,0.075,3.876,1.659,Male,Native,34,0,0,0,0
africa,0129D,3,-0.282,3.56,1.985,Female,Native,29,0,0,0,0
africa,0283D,5,0.948,3.172,1.928,Female,Native,36,0,0,0,0
africa,0537D,4,-0.084,4.176,2.102,Female,Native,26,0,0,0,0
africa,0646D,6,0.279,5.556,1.593,Male,Early,36,0,0,0,0
africa,1120D,2,-0.584,3.159,1.983,Female,Native,31,0,0,0,0
africa,1121D,1,-1.218,3.456,2.016,Male,Native,32,0,0,0,0
africa,1180D,5,0.251,4.472,2.1,Female,Early,29,0,0,0,0
africa,1212D,4,0.664,2.889,1.672,Female,Early,38,0,0,0,0
africa,1312D,4,-0.136,4.212,1.562,Male,Early,33,0,0,0,0
africa,1553D,3,-0.073,3.132,1.815,Male,Native,25,0,0,0,0
africa,1613D,2,-0.61,3.108,1.817,Female,Early,31,0,0,0,0
africa,1614D,3,-0.397,3.632,1.593,Male,Native,22,0,0,0,0
africa,1615D,2,-0.794,3.594,2.007,Female,Early,28,0,0,0,0
africa,1616D,3,-0.748,4.265,1.691,Female,Early,26,0,0,0,0
africa,1618D,6,0.713,4.911,1.526,Male,Early,23,0,0,0,0
africa,1619D,1,-1.166,3.112,1.811,Female,Early,30,0,0,0,0
africa,1620D,6,0.561,4.848,2.054,Male,Native,30,0,0,0,0
africa,1624D,3,-0.196,3.322,1.641,Female,Native,26,0,0,0,0
africa,1625D,5,0.437,4.12,2.014,Female,Native,28,0,0,0,0
africa,1627D,6,0.522,5.188,1.555,Male,Native,29,0,0,0,0
africa,1630D,2,-1.071,4.164,2.02,Female,Early,24,0,0,0,0
africa,1631D,4,-0.105,4.192,1.831,Female,Early,28,0,0,0,0
africa,1636D,6,0.959,4.084,1.997,Male,Native,26,0,0,0,0
africa,1638D,2,-0.635,3.184,1.864,Female,Early,27,0,0,0,0
africa,1639D,5,0.413,4.311,1.667,Female,Early,27,0,0,0,0
africa,1646D,2,-0.198,2.333,1.683,Female,Early,25,0,0,0,0
after,0064D,3,-0.958,4.583,1.652,Male,Native,35,0,0,0,0
after,0129D,4,-0.134,4.226,1.687,Female,Native,29,0,0,0,0
after,0283D,4,-0.298,4.537,1.802,Female,Native,37,0,0,0,0
after,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
after,1120D,3,-0.73,4.243,1.701,Female,Native,32,0,0,0,0
after,1121D,2,-1.124,4.015,1.793,Male,Native,33,0,0,0,0
after,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,0,0
after,1180D,5,-0.088,5.157,1.79,Female,Early,30,0,0,0,0
after,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,0,0
after,1324D,1,-1.402,3.599,1.854,Male,Native,31,0,0,0,0
after,1619D,2,-0.735,3.183,1.609,Female,Early,30,0,0,0,0
after,1621D,3,-1.055,4.899,1.8,Female,Early,31,0,0,0,0
after,1625D,4,-0.515,4.949,1.844,Female,Native,28,0,0,0,0
after,1626D,6,-0.006,6.007,1.33,Male,Early,30,0,0,0,0
after,1631D,3,-0.82,4.436,1.751,Female,Early,28,0,0,0,0
after,1636D,3,-1.023,4.83,1.789,Male,Native,27,0,0,0,0
after,1638D,2,-1.223,4.159,1.766,Female,Early,27,0,0,0,0
after,1639D,3,-0.811,4.019,1.257,Female,Early,28,0,0,0,0
after,1692D,6,0.454,5.253,1.645,Female,Native,32,0,0,0,0
after,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
after,1721D,5,0.753,3.954,1.389,Male,Early,24,0,0,0,0
after,1725D,4,-0.164,4.21,1.281,Male,Early,24,0,0,0,0
after,1728D,7,0.907,5.919,1.193,Male,Native,52,0,0,0,0
after,1729D,4,-0.87,5.377,1.583,Female,Native,45,0,0,0,0
after,1734D,4,-0.412,4.743,1.806,Female,Native,42,0,0,0,0
age,0064D,6,0.858,4.583,1.652,Male,Native,35,0,0,0,0
age,0129D,6,1.051,4.226,1.687,Female,Native,29,0,0,0,0
age,0283D,4,-0.298,4.537,1.802,Female,Native,37,0,0,0,0
age,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
age,1120D,4,-0.143,4.243,1.701,Female,Native,32,0,0,0,0
age,1121D,5,0.549,4.015,1.793,Male,Native,33,0,0,0,0
age,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,0,0
age,1180D,7,1.03,5.157,1.79,Female,Early,30,0,0,0,0
age,1193D,6,0.814,4.883,1.371,Female,Early,31,0,0,0,0
age,1324D,4,0.217,3.599,1.854,Male,Native,31,0,0,0,0
age,1619D,4,0.508,3.183,1.609,Female,Early,30,0,0,0,0
age,1621D,6,0.612,4.899,1.8,Female,Early,31,0,0,0,0
age,1625D,6,0.57,4.949,1.844,Female,Native,28,0,0,0,0
age,1626D,7,0.746,6.007,1.33,Male,Early,30,0,0,0,0
age,1631D,4,-0.249,4.436,1.751,Female,Early,28,0,0,0,0
age,1636D,4,-0.464,4.83,1.789,Male,Native,27,0,0,0,0
age,1638D,6,1.042,4.159,1.766,Female,Early,27,0,0,0,0
age,1639D,4,-0.015,4.019,1.257,Female,Early,28,0,0,0,0
age,1692D,5,-0.154,5.253,1.645,Female,Native,32,0,0,0,0
age,1714D,6,0.963,4.567,1.489,Male,Native,24,0,0,0,0
age,1721D,4,0.033,3.954,1.389,Male,Early,24,0,0,0,0
age,1725D,6,1.397,4.21,1.281,Male,Early,24,0,0,0,0
age,1728D,7,0.907,5.919,1.193,Male,Native,52,0,0,0,0
age,1729D,7,1.025,5.377,1.583,Female,Native,45,0,0,0,0
age,1734D,6,0.696,4.743,1.806,Female,Native,42,0,0,0,0
agreement,0063D,7,1.311,4.388,1.992,Female,Native,59,0,0,0,0
agreement,0064D,5,0.369,4.384,1.672,Male,Native,35,0,0,0,0
agreement,0129D,4,0.066,3.875,1.906,Female,Native,30,0,0,0,0
agreement,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
agreement,0804D,4,-0.554,4.685,1.238,Male,Native,31,0,0,0,0
agreement,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
agreement,1121D,5,0.845,3.557,1.708,Male,Native,33,0,0,0,0
agreement,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
agreement,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
agreement,1324D,5,0.491,4.107,1.819,Male,Native,31,0,0,0,0
agreement,1545D,5,0.552,4.068,1.69,Female,Native,20,0,0,0,0
agreement,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
agreement,1607D,4,-0.207,4.387,1.869,Male,Early,54,0,0,0,0
agreement,1619D,3,-0.448,3.767,1.71,Female,Early,31,0,0,0,0
agreement,1621D,5,0.089,4.843,1.761,Female,Early,31,0,0,0,0
agreement,1638D,4,-0.046,4.083,1.806,Female,Early,28,0,0,0,0
agreement,1639D,4,0.031,3.958,1.343,Female,Early,28,0,0,0,0
agreement,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
agreement,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
agreement,1721D,5,0.891,3.549,1.629,Male,Early,24,0,0,0,0
agreement,1728D,6,1.294,4.379,1.253,Male,Native,53,0,0,0,0
agreement,1729D,4,-0.023,4.045,1.965,Female,Native,46,0,0,0,0
agreement,1734D,7,1.215,4.851,1.769,Female,Native,42,0,0,0,0
agreement,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
agreement,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
agreement,1745D,7,0.892,5.506,1.676,Female,Early,59,0,0,0,0
agreement,1746D,4,0.361,3.389,1.691,Female,Early,55,0,0,0,0
agreement,1748D,3,-0.227,3.468,2.066,Female,Early,56,0,0,0,0
agreement,1751D,4,-0.237,4.53,2.234,Female,Native,50,0,0,0,0
agreement,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
airplane,0064D,5,0.678,3.876,1.659,Male,Native,34,0,0,0,1
airplane,0064D,5,0.472,4.131,1.843,Male,Native,35,0,0,0,0
airplane,0129D,7,1.733,3.56,1.985,Female,Native,29,0,0,0,1
airplane,0129D,7,1.524,4.09,1.91,Female,Native,30,0,0,0,0
airplane,0283D,4,-0.418,4.829,1.982,Female,Native,38,0,0,0,0
airplane,0283D,7,1.985,3.172,1.928,Female,Native,36,0,0,0,1
airplane,0537D,5,0.392,4.176,2.102,Female,Native,26,0,0,0,1
airplane,0646D,7,0.907,5.556,1.593,Male,Early,36,0,0,0,1
airplane,0804D,5,0.407,4.509,1.206,Male,Native,31,0,0,0,0
airplane,1120D,2,-0.584,3.159,1.983,Female,Native,31,0,0,0,1
airplane,1120D,4,0.077,3.867,1.729,Female,Native,32,0,0,0,0
airplane,1121D,4,0.27,3.456,2.016,Male,Native,32,0,0,0,1
airplane,1121D,4,0.367,3.446,1.51,Male,Native,34,0,0,0,0
airplane,1180D,7,1.204,4.472,2.1,Female,Early,29,0,0,0,1
airplane,1212D,4,0.664,2.889,1.672,Female,Early,38,0,0,0,1
airplane,1312D,6,1.145,4.212,1.562,Male,Early,33,0,0,0,1
airplane,1324D,4,0.141,3.746,1.802,Male,Native,31,0,0,0,0
airplane,1352D,7,1.266,4.327,2.111,Female,Native,39,0,0,0,0
airplane,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,0
airplane,1553D,4,0.478,3.132,1.815,Male,Native,25,0,0,0,1
airplane,1607D,6,0.805,4.591,1.749,Male,Early,55,0,0,0,0
airplane,1613D,3,-0.059,3.108,1.817,Female,Early,31,0,0,0,1
airplane,1614D,4,0.231,3.632,1.593,Male,Native,22,0,0,0,1
airplane,1615D,4,0.202,3.594,2.007,Female,Early,28,0,0,0,1
airplane,1616D,5,0.435,4.265,1.691,Female,Early,26,0,0,0,1
airplane,1618D,6,0.713,4.911,1.526,Male,Early,23,0,0,0,1
airplane,1619D,2,-0.614,3.112,1.811,Female,Early,30,0,0,0,1
airplane,1619D,4,0.069,3.889,1.615,Female,Early,31,0,0,0,0
airplane,1620D,7,1.048,4.848,2.054,Male,Native,30,0,0,0,1
airplane,1621D,5,0.278,4.534,1.676,Female,Early,31,0,0,0,0
airplane,1624D,6,1.632,3.322,1.641,Female,Native,26,0,0,0,1
airplane,1625D,7,1.43,4.12,2.014,Female,Native,28,0,0,0,1
airplane,1627D,6,0.522,5.188,1.555,Male,Native,29,0,0,0,1
airplane,1630D,5,0.414,4.164,2.02,Female,Early,24,0,0,0,1
airplane,1631D,6,0.987,4.192,1.831,Female,Early,28,0,0,0,1
airplane,1636D,7,1.46,4.084,1.997,Male,Native,26,0,0,0,1
airplane,1638D,3,-0.099,3.184,1.864,Female,Early,27,0,0,0,1
airplane,1638D,3,-0.349,3.607,1.736,Female,Early,28,0,0,0,0
airplane,1639D,6,1.013,4.311,1.667,Female,Early,27,0,0,0,1
airplane,1639D,6,1.052,4.142,1.767,Female,Early,28,0,0,0,0
airplane,1646D,2,-0.198,2.333,1.683,Female,Early,25,0,0,0,1
airplane,1692D,7,0.993,4.846,2.17,Female,Native,32,0,0,0,0
airplane,1721D,4,0.497,3.272,1.467,Male,Early,24,0,0,0,0
airplane,1729D,7,1.344,4.542,1.829,Female,Native,46,0,0,0,0
airplane,1738D,4,-0.039,4.075,1.937,Female,Native,22,0,0,0,0
airplane,1741D,2,-0.686,3.374,2.002,Female,Early,32,0,0,0,0
airplane,1742D,7,1.167,4.891,1.808,Female,Native,55,0,0,0,0
airplane,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,0
airplane,1746D,4,0.05,3.924,1.52,Female,Early,55,0,0,0,0
airplane,1748D,2,-0.655,3.226,1.871,Female,Early,56,0,0,0,0
airplane,1751D,4,-0.048,4.104,2.18,Female,Native,51,0,0,0,0
airplane,1762D,5,0.512,4.007,1.939,Female,Native,51,0,0,0,0
airplane,1773D,5,0.855,3.733,1.482,Female,Native,22,0,0,0,0
alarm,0063D,5,0.307,4.388,1.992,Female,Native,59,0,0,0,0
alarm,0064D,3,-0.827,4.384,1.672,Male,Native,35,0,0,0,0
alarm,0129D,4,0.066,3.875,1.906,Female,Native,30,0,0,0,0
alarm,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
alarm,0804D,4,-0.554,4.685,1.238,Male,Native,31,0,0,0,0
alarm,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
alarm,1121D,5,0.845,3.557,1.708,Male,Native,33,0,0,0,0
alarm,1193D,4,-0.512,4.729,1.424,Female,Early,31,0,0,0,0
alarm,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
alarm,1324D,3,-0.609,4.107,1.819,Male,Native,31,0,0,0,0
alarm,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
alarm,1549D,6,1.143,4.304,1.484,Male,Native,25,0,0,0,0
alarm,1607D,6,0.863,4.387,1.869,Male,Early,54,0,0,0,0
alarm,1619D,2,-1.033,3.767,1.71,Female,Early,31,0,0,0,0
alarm,1621D,5,0.089,4.843,1.761,Female,Early,31,0,0,0,0
alarm,1638D,3,-0.599,4.083,1.806,Female,Early,28,0,0,0,0
alarm,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
alarm,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
alarm,1714D,4,-0.438,4.647,1.476,Male,Native,25,0,0,0,0
alarm,1721D,4,0.277,3.549,1.629,Male,Early,24,0,0,0,0
alarm,1728D,5,0.496,4.379,1.253,Male,Native,53,0,0,0,0
alarm,1729D,2,-1.04,4.045,1.965,Female,Native,46,0,0,0,0
alarm,1734D,6,0.649,4.851,1.769,Female,Native,42,0,0,0,0
alarm,1741D,4,0.176,3.651,1.986,Female,Early,33,0,0,0,0
alarm,1742D,5,-0.17,5.32,1.876,Female,Native,54,0,0,0,0
alarm,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
alarm,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
alarm,1748D,4,0.257,3.468,2.066,Female,Early,56,0,0,0,0
alarm,1751D,2,-1.133,4.53,2.234,Female,Native,50,0,0,0,0
alarm,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
all,0063D,6,0.809,4.388,1.992,Female,Native,59,0,0,0,0
all,0064D,4,-0.229,4.384,1.672,Male,Native,35,0,0,0,0
all,0129D,6,1.115,3.875,1.906,Female,Native,30,0,0,0,0
all,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
all,0804D,6,1.062,4.685,1.238,Male,Native,31,0,0,0,0
all,1120D,6,0.914,4.519,1.621,Female,Native,32,0,0,0,0
all,1121D,4,0.26,3.557,1.708,Male,Native,33,0,0,0,0
all,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
all,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
all,1324D,6,1.041,4.107,1.819,Male,Native,31,0,0,0,0
all,1545D,7,1.735,4.068,1.69,Female,Native,20,0,0,0,0
all,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
all,1607D,6,0.863,4.387,1.869,Male,Early,54,0,0,0,0
all,1619D,5,0.721,3.767,1.71,Female,Early,31,0,0,0,0
all,1621D,6,0.657,4.843,1.761,Female,Early,31,0,0,0,0
all,1638D,6,1.061,4.083,1.806,Female,Early,28,0,0,0,0
all,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
all,1692D,5,0.177,4.668,1.875,Female,Native,32,0,0,0,0
all,1714D,4,-0.438,4.647,1.476,Male,Native,25,0,0,0,0
all,1721D,2,-0.95,3.549,1.629,Male,Early,24,0,0,0,0
all,1728D,5,0.496,4.379,1.253,Male,Native,53,0,0,0,0
all,1729D,1,-1.549,4.045,1.965,Female,Native,46,0,0,0,0
all,1734D,6,0.649,4.851,1.769,Female,Native,42,0,0,0,0
all,1741D,7,1.686,3.651,1.986,Female,Early,33,0,0,0,0
all,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
all,1745D,7,0.892,5.506,1.676,Female,Early,59,0,0,0,0
all,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
all,1748D,7,1.709,3.468,2.066,Female,Early,56,0,0,0,0
all,1751D,7,1.105,4.53,2.234,Female,Native,50,0,0,0,0
all,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
alone,0064D,3,-0.614,4.131,1.843,Male,Native,35,0,0,0,0
alone,0129D,3,-0.571,4.09,1.91,Female,Native,30,0,0,0,0
alone,0283D,7,1.095,4.829,1.982,Female,Native,38,0,0,0,0
alone,0804D,4,-0.422,4.509,1.206,Male,Native,31,0,0,0,0
alone,1120D,3,-0.502,3.867,1.729,Female,Native,32,0,0,0,0
alone,1121D,4,0.367,3.446,1.51,Male,Native,34,0,0,0,0
alone,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
alone,1352D,4,-0.155,4.327,2.111,Female,Native,39,0,0,0,0
alone,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,0
alone,1607D,5,0.234,4.591,1.749,Male,Early,55,0,0,0,0
alone,1619D,3,-0.55,3.889,1.615,Female,Early,31,0,0,0,0
alone,1621D,3,-0.915,4.534,1.676,Female,Early,31,0,0,0,0
alone,1638D,4,0.227,3.607,1.736,Female,Early,28,0,0,0,0
alone,1639D,3,-0.646,4.142,1.767,Female,Early,28,0,0,0,0
alone,1692D,4,-0.39,4.846,2.17,Female,Native,32,0,0,0,0
alone,1721D,3,-0.185,3.272,1.467,Male,Early,24,0,0,0,0
alone,1729D,5,0.251,4.542,1.829,Female,Native,46,0,0,0,0
alone,1738D,3,-0.555,4.075,1.937,Female,Native,22,0,0,0,0
alone,1741D,2,-0.686,3.374,2.002,Female,Early,32,0,0,0,0
alone,1742D,2,-1.599,4.891,1.808,Female,Native,55,0,0,0,0
alone,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,0
alone,1746D,4,0.05,3.924,1.52,Female,Early,55,0,0,0,0
alone,1748D,3,-0.121,3.226,1.871,Female,Early,56,0,0,0,0
alone,1751D,7,1.329,4.104,2.18,Female,Native,51,0,0,0,0
alone,1762D,6,1.028,4.007,1.939,Female,Native,51,0,0,0,0
alone,1773D,2,-1.169,3.733,1.482,Female,Native,57,0,0,0,0
alone,1774D,4,-0.481,4.912,1.895,Female,Native,22,0,0,0,0
alphabet,0064D,1,-2.169,4.583,1.652,Male,Native,35,0,0,0,0
alphabet,0129D,3,-0.727,4.226,1.687,Female,Native,29,0,0,0,0
alphabet,0283D,2,-1.408,4.537,1.802,Female,Native,37,0,0,0,0
alphabet,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
alphabet,1120D,5,0.445,4.243,1.701,Female,Native,32,0,0,0,0
alphabet,1121D,1,-1.681,4.015,1.793,Male,Native,33,0,0,0,0
alphabet,1124D,2,-1.427,4.45,1.717,Female,Native,28,0,0,0,0
alphabet,1180D,4,-0.646,5.157,1.79,Female,Early,30,0,0,0,0
alphabet,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,0,0
alphabet,1324D,1,-1.402,3.599,1.854,Male,Native,31,0,0,0,0
alphabet,1619D,4,0.508,3.183,1.609,Female,Early,30,0,0,0,0
alphabet,1621D,4,-0.499,4.899,1.8,Female,Early,31,0,0,0,0
alphabet,1625D,7,1.112,4.949,1.844,Female,Native,28,0,0,0,0
alphabet,1626D,7,0.746,6.007,1.33,Male,Early,30,0,0,0,0
alphabet,1631D,6,0.893,4.436,1.751,Female,Early,28,0,0,0,0
alphabet,1636D,4,-0.464,4.83,1.789,Male,Native,27,0,0,0,0
alphabet,1638D,7,1.609,4.159,1.766,Female,Early,27,0,0,0,0
alphabet,1639D,5,0.78,4.019,1.257,Female,Early,28,0,0,0,0
alphabet,1692D,4,-0.762,5.253,1.645,Female,Native,32,0,0,0,0
alphabet,1714D,4,-0.381,4.567,1.489,Male,Native,24,0,0,0,0
alphabet,1721D,3,-0.687,3.954,1.389,Male,Early,24,0,0,0,0
alphabet,1725D,3,-0.944,4.21,1.281,Male,Early,24,0,0,0,0
alphabet,1728D,3,-2.446,5.919,1.193,Male,Native,52,0,0,0,0
alphabet,1729D,3,-1.501,5.377,1.583,Female,Native,45,0,0,0,0
alphabet,1734D,3,-0.965,4.743,1.806,Female,Native,42,0,0,0,0
amazing,0064D,6,1.015,4.131,1.843,Male,Native,35,0,0,0,0
amazing,0129D,4,-0.047,4.09,1.91,Female,Native,30,0,0,0,0
amazing,0283D,1,-1.932,4.829,1.982,Female,Native,38,0,0,0,0
amazing,0804D,6,1.236,4.509,1.206,Male,Native,31,0,0,0,0
amazing,1120D,5,0.655,3.867,1.729,Female,Native,32,0,0,0,0
amazing,1121D,5,1.029,3.446,1.51,Male,Native,34,0,0,0,0
amazing,1324D,6,1.251,3.746,1.802,Male,Native,31,0,0,0,0
amazing,1352D,7,1.266,4.327,2.111,Female,Native,39,0,0,0,0
amazing,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,0
amazing,1607D,5,0.234,4.591,1.749,Male,Early,55,0,0,0,0
amazing,1619D,5,0.688,3.889,1.615,Female,Early,31,0,0,0,0
amazing,1621D,5,0.278,4.534,1.676,Female,Early,31,0,0,0,0
amazing,1638D,4,0.227,3.607,1.736,Female,Early,28,0,0,0,0
amazing,1639D,7,1.618,4.142,1.767,Female,Early,28,0,0,0,0
amazing,1692D,6,0.532,4.846,2.17,Female,Native,32,0,0,0,0
amazing,1721D,1,-1.549,3.272,1.467,Male,Early,24,0,0,0,0
amazing,1729D,5,0.251,4.542,1.829,Female,Native,46,0,0,0,0
amazing,1738D,4,-0.039,4.075,1.937,Female,Native,22,0,0,0,0
amazing,1741D,5,0.812,3.374,2.002,Female,Early,32,0,0,0,0
amazing,1742D,7,1.167,4.891,1.808,Female,Native,55,0,0,0,0
amazing,1745D,2,-3.354,5.978,1.186,Female,Early,59,0,0,0,0
amazing,1746D,5,0.708,3.924,1.52,Female,Early,55,0,0,0,0
amazing,1748D,4,0.414,3.226,1.871,Female,Early,56,0,0,0,0
amazing,1751D,5,0.411,4.104,2.18,Female,Native,51,0,0,0,0
amazing,1762D,5,0.512,4.007,1.939,Female,Native,51,0,0,0,0
amazing,1773D,4,0.18,3.733,1.482,Female,Native,57,0,0,0,0
amazing,1774D,6,0.574,4.912,1.895,Female,Native,22,0,0,0,0
america,0063D,3,-0.697,4.388,1.992,Female,Native,59,0,0,0,0
america,0064D,6,0.966,4.384,1.672,Male,Native,35,0,0,0,0
america,0129D,6,1.115,3.875,1.906,Female,Native,30,0,0,0,0
america,0283D,4,-0.768,5.481,1.93,Female,Native,37,0,0,0,0
america,0804D,4,-0.554,4.685,1.238,Male,Native,31,0,0,0,0
america,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
america,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
america,1193D,6,0.892,4.729,1.424,Female,Early,31,0,0,0,0
america,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
america,1324D,4,-0.059,4.107,1.819,Male,Native,31,0,0,0,0
america,1545D,6,1.143,4.068,1.69,Female,Native,20,0,0,0,0
america,1549D,6,1.143,4.304,1.484,Male,Native,25,0,0,0,0
america,1607D,5,0.328,4.387,1.869,Male,Early,54,0,0,0,0
america,1619D,3,-0.448,3.767,1.71,Female,Early,31,0,0,0,0
america,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
america,1638D,4,-0.046,4.083,1.806,Female,Early,28,0,0,0,0
america,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
america,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
america,1714D,6,0.917,4.647,1.476,Male,Native,25,0,0,0,0
america,1721D,4,0.277,3.549,1.629,Male,Early,24,0,0,0,0
america,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
america,1729D,4,-0.023,4.045,1.965,Female,Native,46,0,0,0,0
america,1734D,5,0.084,4.851,1.769,Female,Native,42,0,0,0,0
america,1741D,2,-0.831,3.651,1.986,Female,Early,33,0,0,0,0
america,1742D,6,0.363,5.32,1.876,Female,Native,54,0,0,0,0
america,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
america,1746D,4,0.361,3.389,1.691,Female,Early,55,0,0,0,0
america,1748D,2,-0.711,3.468,2.066,Female,Early,56,0,0,0,0
america,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
america,1752D,3,-1.767,5.688,1.521,Female,Native,42,0,0,0,0
and,0064D,4,-0.353,4.583,1.652,Male,Native,35,0,0,0,0
and,0129D,3,-0.727,4.226,1.687,Female,Native,29,0,0,0,0
and,0283D,7,1.367,4.537,1.802,Female,Native,37,0,0,0,0
and,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
and,1120D,7,1.621,4.243,1.701,Female,Native,32,0,0,0,0
and,1121D,7,1.664,4.015,1.793,Male,Native,33,0,0,0,0
and,1124D,,,4.45,1.717,Female,Native,28,0,1,0,0
and,1180D,6,0.471,5.157,1.79,Female,Early,30,0,0,0,0
and,1193D,6,0.814,4.883,1.371,Female,Early,31,0,0,0,0
and,1324D,5,0.756,3.599,1.854,Male,Native,31,0,0,0,0
and,1619D,5,1.129,3.183,1.609,Female,Early,30,0,0,0,0
and,1621D,4,-0.499,4.899,1.8,Female,Early,31,0,0,0,0
and,1625D,6,0.57,4.949,1.844,Female,Native,28,0,0,0,0
and,1626D,7,0.746,6.007,1.33,Male,Early,30,0,0,0,0
and,1631D,6,0.893,4.436,1.751,Female,Early,28,0,0,0,0
